,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,protocol_type_icmp,protocol_type_tcp,protocol_type_udp,service_IRC,service_X11,service_Z39_50,service_auth,service_bgp,service_courier,service_csnet_ns,service_ctf,service_daytime,service_discard,service_domain,service_domain_u,service_echo,service_eco_i,service_ecr_i,service_efs,service_exec,service_finger,service_ftp,service_ftp_data,service_gopher,service_hostnames,service_http,service_http_443,service_imap4,service_iso_tsap,service_klogin,service_kshell,service_ldap,service_link,service_login,service_mtp,service_name,service_netbios_dgm,service_netbios_ns,service_netbios_ssn,service_netstat,service_nnsp,service_nntp,service_ntp_u,service_other,service_pm_dump,service_pop_2,service_pop_3,service_printer,service_private,service_red_i,service_remote_job,service_rje,service_shell,service_smtp,service_sql_net,service_ssh,service_sunrpc,service_supdup,service_systat,service_telnet,service_tftp_u,service_tim_i,service_time,service_urh_i,service_urp_i,service_uucp,service_uucp_path,service_vmnet,service_whois,flag_OTH,flag_REJ,flag_RSTO,flag_RSTOS0,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,attack_type
service_daytime,-0.000978967,-4.42E-05,-0.00037961,-9.64E-05,-0.000689118,-3.71E-05,-0.000637358,-0.000141263,-0.006024581,-8.20E-05,-0.000152379,-6.75E-05,-8.14E-05,-0.0001622,-0.000143238,-0.000399025,,,-0.000538103,-0.006716116,-0.016522375,0.025940562,0.026055582,0.005111384,0.004864679,-0.02760032,0.007587485,-0.002940624,0.005024919,-0.024255708,-0.02504822,0.005102942,-0.017812363,-0.002290734,0.025913296,0.026068526,0.005061054,0.004926376,-0.016764992,0.018261879,-0.002993502,-0.000134732,-6.81E-05,-0.000197085,-0.00037222,-0.000211552,-0.000213539,-0.000230653,-0.00020237,1,-0.000221309,-0.000221309,-0.001582599,-0.000217459,-0.000833927,-0.01661308,-0.000208537,-0.000204446,-0.00053217,-0.000580859,-0.001418471,-0.000222261,-0.000209547,-0.005585682,-0.000204446,-0.000222261,-0.000220352,-0.000211552,-0.000203411,-0.000206502,-0.000207522,-0.000209547,-0.000212548,-0.000203411,-0.000204446,-0.000207522,-0.000212548,-0.000200273,-0.000210552,-0.000213539,-0.000400661,-0.001760769,-2.05E-05,-0.000206502,-0.000292067,-0.000214526,-0.007769111,-2.05E-05,-0.000225093,-0.000216485,-0.000217459,-0.002046138,-0.000215508,-0.000210552,-0.000212548,-0.000210552,-0.000220352,-0.000465589,-2.05E-05,-5.44E-05,-0.000257476,-7.69E-05,-0.000476811,-0.000211552,-0.000211552,-0.000211552,-0.000215508,-5.81E-05,-0.003463691,0.056873381,-6.81E-05,-0.000617959,0.026080536,-0.000155125,-0.000100655,-6.50E-05,-0.026130425,-0.000212548,0.007150623
service_efs,0.005129337,-4.42E-05,-0.00037961,-9.64E-05,-0.000689118,-3.71E-05,-0.000637358,-0.000141263,-0.006024581,-8.20E-05,-0.000152379,-6.75E-05,-8.14E-05,-0.0001622,-0.000143238,-0.000399025,,,-0.000538103,-0.014312707,-0.016536605,0.022390555,0.022375898,0.010946492,0.010904045,-0.025552491,0.006888227,-0.002940624,0.005024919,-0.024217366,-0.02501409,0.004846301,-0.017768669,-0.002290734,0.022395288,0.022387904,0.010952727,0.011018401,-0.016764992,0.018261879,-0.002993502,-0.000134732,-6.81E-05,-0.000197085,-0.00037222,-0.000211552,-0.000213539,-0.000230653,-0.00020237,-0.000208537,-0.000221309,-0.000221309,-0.001582599,-0.000217459,-0.000833927,-0.01661308,1,-0.000204446,-0.00053217,-0.000580859,-0.001418471,-0.000222261,-0.000209547,-0.005585682,-0.000204446,-0.000222261,-0.000220352,-0.000211552,-0.000203411,-0.000206502,-0.000207522,-0.000209547,-0.000212548,-0.000203411,-0.000204446,-0.000207522,-0.000212548,-0.000200273,-0.000210552,-0.000213539,-0.000400661,-0.001760769,-2.05E-05,-0.000206502,-0.000292067,-0.000214526,-0.007769111,-2.05E-05,-0.000225093,-0.000216485,-0.000217459,-0.002046138,-0.000215508,-0.000210552,-0.000212548,-0.000210552,-0.000220352,-0.000465589,-2.05E-05,-5.44E-05,-0.000257476,-7.69E-05,-0.000476811,-0.000211552,-0.000211552,-0.000211552,-0.000215508,-5.81E-05,0.010753921,-0.000494666,-6.81E-05,0.002664355,0.022399945,-0.000155125,-0.000100655,-6.50E-05,-0.026130425,-0.000212548,0.007150623
service_login,-0.000944083,-4.44E-05,-0.000203459,-9.68E-05,-0.000692455,0.075926386,-0.000640445,-0.000141947,-0.00526846,-4.82E-06,-0.000153117,-6.78E-05,-1.25E-05,-0.000162986,-0.000143932,0.003423605,,,-0.000540709,-0.014571231,-0.016614343,0.023317369,0.023301997,0.008449611,0.008412708,-0.025135196,0.00697218,-0.002954867,0.003958826,-0.024316028,-0.02477257,0.006545776,-0.017857549,-0.002301829,0.023322391,0.02331427,0.008444443,0.008505435,-0.016846196,0.018350334,-0.003008001,-0.000135385,-6.85E-05,-0.000198039,-0.000374023,-0.000212577,-0.000214574,-0.00023177,-0.000203351,-0.000209547,-0.000222381,-0.000222381,-0.001590265,-0.000218512,-0.000837966,-0.016693548,-0.000209547,-0.000205437,-0.000534748,-0.000583673,-0.001425342,-0.000223337,-0.000210562,-0.005612737,-0.000205437,-0.000223337,-0.00022142,-0.000212577,-0.000204396,-0.000207502,-0.000208527,1,-0.000213578,-0.000204396,-0.000205437,-0.000208527,-0.000213578,-0.000201243,-0.000211572,-0.000214574,-0.000402602,-0.001769297,-2.06E-05,-0.000207502,-0.000293482,-0.000215565,-0.007806742,-2.06E-05,-0.000226183,-0.000217534,-0.000218512,-0.002056049,-0.000216552,-0.000211572,-0.000213578,-0.000211572,-0.00022142,-0.000467844,-2.06E-05,-5.46E-05,-0.000258723,-7.72E-05,-0.00047912,-0.000212577,-0.000212577,-0.000212577,-0.000216552,-5.84E-05,-0.003480468,0.081062411,-6.85E-05,-0.000620952,0.023326362,-0.000155876,-0.000101142,-6.53E-05,-0.025597833,-0.000213578,0.007185258
service_hostnames,-0.000983708,-4.44E-05,-0.000381449,-9.68E-05,-0.000692455,-3.73E-05,-0.000640445,-0.000141947,-0.006053762,-8.24E-05,-0.000153117,-6.78E-05,-8.18E-05,-0.000162986,-0.000143932,-0.000400958,,,-0.000540709,-0.006599499,-0.016571861,0.02441682,0.024400583,0.007780963,0.007811682,-0.027241449,0.008567632,-0.002954867,0.005049258,-0.024266028,-0.025068076,0.005473075,-0.018025685,-0.002301829,0.0244222,0.024413136,0.006895422,0.007899168,-0.016846196,0.018350334,-0.003008001,-0.000135385,-6.85E-05,-0.000198039,-0.000374023,-0.000212577,-0.000214574,-0.00023177,-0.000203351,-0.000209547,-0.000222381,-0.000222381,-0.001590265,-0.000218512,-0.000837966,-0.016693548,-0.000209547,-0.000205437,-0.000534748,-0.000583673,-0.001425342,-0.000223337,1,-0.005612737,-0.000205437,-0.000223337,-0.00022142,-0.000212577,-0.000204396,-0.000207502,-0.000208527,-0.000210562,-0.000213578,-0.000204396,-0.000205437,-0.000208527,-0.000213578,-0.000201243,-0.000211572,-0.000214574,-0.000402602,-0.001769297,-2.06E-05,-0.000207502,-0.000293482,-0.000215565,-0.007806742,-2.06E-05,-0.000226183,-0.000217534,-0.000218512,-0.002056049,-0.000216552,-0.000211572,-0.000213578,-0.000211572,-0.00022142,-0.000467844,-2.06E-05,-5.46E-05,-0.000258723,-7.72E-05,-0.00047912,-0.000212577,-0.000212577,-0.000212577,-0.000216552,-5.84E-05,0.007592747,-0.000497062,-6.85E-05,0.002645546,0.024425219,-0.000155876,-0.000101142,-6.53E-05,-0.026256992,-0.000213578,0.007185258
service_supdup,0.006994212,-4.46E-05,-0.000383279,-9.73E-05,-0.000695777,-3.75E-05,-0.000643517,-0.000142628,-0.006082803,-8.28E-05,-0.000153851,-6.82E-05,-8.22E-05,-0.000163768,-0.000144622,-0.000402882,,,-0.000543303,-0.008139554,-0.016751476,0.02095324,0.020939742,0.013770448,0.013721461,-0.026739976,0.008508194,-0.002969042,0.004940507,-0.024612042,-0.025422978,0.007746188,-0.017360322,-0.002312871,0.02095748,0.020951442,0.013295129,0.013860569,-0.016927011,0.018438364,-0.003022431,-0.000136034,-6.88E-05,-0.000198989,-0.000375817,-0.000213597,-0.000215603,-0.000232882,-0.000204326,-0.000210552,-0.000223447,-0.000223447,-0.001597894,-0.00021956,-0.000841986,-0.01677363,-0.000210552,-0.000206422,-0.000537313,-0.000586473,-0.00143218,-0.000224409,-0.000211572,-0.005639663,-0.000206422,-0.000224409,-0.000222482,-0.000213597,-0.000205377,-0.000208497,-0.000209527,-0.000211572,-0.000214602,-0.000205377,-0.000206422,-0.000209527,-0.000214602,-0.000202208,-0.000212587,-0.000215603,-0.000404533,-0.001777785,-2.07E-05,-0.000208497,-0.00029489,-0.000216599,-0.007844192,-2.07E-05,-0.000227268,-0.000218578,-0.00021956,-0.002065912,-0.000217591,-0.000212587,-0.000214602,1,-0.000222482,-0.000470089,-2.07E-05,-5.49E-05,-0.000259965,-7.76E-05,-0.000481419,-0.000213597,-0.000213597,-0.000213597,-0.000217591,-5.87E-05,0.011808905,-0.000499447,-6.88E-05,0.012379708,0.020963613,-0.000156624,-0.000101628,-6.56E-05,-0.026382952,-0.000214602,0.007219727
service_nnsp,-0.000988427,-4.46E-05,-0.000383279,-9.73E-05,-0.000695777,-3.75E-05,-0.000643517,-0.000142628,-0.006082803,-8.28E-05,-0.000153851,-6.82E-05,-8.22E-05,-0.000163768,-0.000144622,-0.000402882,,,-0.000543303,-0.013736394,-0.01670976,0.024600586,0.02458422,0.007775345,0.007739877,-0.02626064,0.010062248,-0.002969042,0.004871876,-0.024439187,-0.025250577,0.004390933,-0.018234496,-0.002312871,0.024606014,0.02459685,0.007766947,0.00782683,-0.016927011,0.018438364,-0.003022431,-0.000136034,-6.88E-05,-0.000198989,-0.000375817,-0.000213597,-0.000215603,-0.000232882,-0.000204326,-0.000210552,-0.000223447,-0.000223447,-0.001597894,-0.00021956,-0.000841986,-0.01677363,-0.000210552,-0.000206422,-0.000537313,-0.000586473,-0.00143218,-0.000224409,-0.000211572,-0.005639663,-0.000206422,-0.000224409,-0.000222482,-0.000213597,-0.000205377,-0.000208497,-0.000209527,-0.000211572,-0.000214602,-0.000205377,-0.000206422,-0.000209527,-0.000214602,-0.000202208,1,-0.000215603,-0.000404533,-0.001777785,-2.07E-05,-0.000208497,-0.00029489,-0.000216599,-0.007844192,-2.07E-05,-0.000227268,-0.000218578,-0.00021956,-0.002065912,-0.000217591,-0.000212587,-0.000214602,-0.000212587,-0.000222482,-0.000470089,-2.07E-05,-5.49E-05,-0.000259965,-7.76E-05,-0.000481419,-0.000213597,-0.000213597,-0.000213597,-0.000217591,-5.87E-05,0.008135448,-0.000499447,-6.88E-05,-0.000623931,0.02460899,-0.000156624,-0.000101628,-6.56E-05,-0.026382952,-0.000214602,0.007219727
service_klogin,-0.000993124,-4.49E-05,-0.0003851,-9.78E-05,-0.000699083,-3.77E-05,-0.000646575,-0.000143305,-0.006111706,-8.32E-05,-0.000154582,-6.85E-05,-8.26E-05,-0.000164546,-0.000145309,-0.000404796,,,-0.000545884,-0.01481477,-0.016774352,0.022968115,0.022953046,0.010687702,0.010645582,-0.025510453,0.008062833,-0.00298315,0.005097587,-0.024613863,-0.025418462,0.004204591,-0.018321139,-0.002323861,0.022972999,0.022965291,0.010692157,0.010757963,-0.017007442,0.018525977,-0.003036793,-0.000136681,-6.91E-05,-0.000199935,-0.000377603,-0.000214612,-0.000216627,-0.000233989,-0.000205297,-0.000211552,-0.000224509,-0.000224509,-0.001605486,-0.000220603,-0.000845987,-0.016853333,-0.000211552,-0.000207403,-0.000539866,-0.00058926,-0.001438985,-0.000225475,-0.000212577,-0.00566646,-0.000207403,-0.000225475,-0.000223539,1,-0.000206353,-0.000209488,-0.000210523,-0.000212577,-0.000215622,-0.000206353,-0.000207403,-0.000210523,-0.000215622,-0.000203169,-0.000213597,-0.000216627,-0.000406456,-0.001786232,-2.08E-05,-0.000209488,-0.000296291,-0.000217628,-0.007881465,-2.08E-05,-0.000228348,-0.000219616,-0.000220603,-0.002075729,-0.000218624,-0.000213597,-0.000215622,-0.000213597,-0.000223539,-0.000472322,-2.08E-05,-5.51E-05,-0.0002612,-7.80E-05,-0.000483706,-0.000214612,-0.000214612,-0.000214612,-0.000218624,-5.90E-05,0.011110585,-0.00050182,-6.91E-05,-0.000626896,0.022977503,-0.000157368,-0.00010211,-6.59E-05,-0.026508315,-0.000215622,0.007254033
service_vmnet,-0.000993124,-4.49E-05,-0.0003851,-9.78E-05,-0.000699083,-3.77E-05,-0.000646575,-0.000143305,-0.006111706,-8.32E-05,-0.000154582,-6.85E-05,-8.26E-05,-0.000164546,-0.000145309,-0.000404796,,,-0.000545884,-0.007216199,-0.016803527,0.021160322,0.021139421,0.01365915,0.013622236,-0.027201561,0.010904069,-0.00298315,0.004649325,-0.024669906,-0.025455471,0.009580509,-0.017255841,-0.002323861,0.021157356,0.021151203,0.01347315,0.013760571,-0.017007442,0.018525977,-0.003036793,-0.000136681,-6.91E-05,-0.000199935,-0.000377603,-0.000214612,-0.000216627,-0.000233989,-0.000205297,-0.000211552,-0.000224509,-0.000224509,-0.001605486,-0.000220603,-0.000845987,-0.016853333,-0.000211552,-0.000207403,-0.000539866,-0.00058926,-0.001438985,-0.000225475,-0.000212577,-0.00566646,-0.000207403,-0.000225475,-0.000223539,-0.000214612,-0.000206353,-0.000209488,-0.000210523,-0.000212577,-0.000215622,-0.000206353,-0.000207403,-0.000210523,-0.000215622,-0.000203169,-0.000213597,-0.000216627,-0.000406456,-0.001786232,-2.08E-05,-0.000209488,-0.000296291,-0.000217628,-0.007881465,-2.08E-05,-0.000228348,-0.000219616,-0.000220603,-0.002075729,-0.000218624,-0.000213597,-0.000215622,-0.000213597,-0.000223539,-0.000472322,-2.08E-05,-5.51E-05,-0.0002612,-7.80E-05,-0.000483706,-0.000214612,-0.000214612,1,-0.000218624,-5.90E-05,0.012938631,-0.00050182,-6.91E-05,0.005844189,0.021163431,-0.000157368,-0.00010211,-6.59E-05,-0.026508315,-0.000215622,0.007254033
service_bgp,-0.000993124,-4.49E-05,-0.0003851,-9.78E-05,-0.000699083,-3.77E-05,-0.000646575,-0.000143305,-0.006111706,-8.32E-05,-0.000154582,-6.85E-05,-8.26E-05,-0.000164546,-0.000145309,-0.000404796,,,-0.000545884,-0.00783088,-0.01679455,0.022968115,0.022953046,0.010687702,0.010645582,-0.027838841,0.00844951,-0.00298315,0.004756054,-0.024638626,-0.025452106,0.005115335,-0.018315396,-0.002323861,0.022965736,0.022965291,0.010692157,0.010757963,-0.017007442,0.018525977,-0.003036793,-0.000136681,-6.91E-05,-0.000199935,-0.000377603,1,-0.000216627,-0.000233989,-0.000205297,-0.000211552,-0.000224509,-0.000224509,-0.001605486,-0.000220603,-0.000845987,-0.016853333,-0.000211552,-0.000207403,-0.000539866,-0.00058926,-0.001438985,-0.000225475,-0.000212577,-0.00566646,-0.000207403,-0.000225475,-0.000223539,-0.000214612,-0.000206353,-0.000209488,-0.000210523,-0.000212577,-0.000215622,-0.000206353,-0.000207403,-0.000210523,-0.000215622,-0.000203169,-0.000213597,-0.000216627,-0.000406456,-0.001786232,-2.08E-05,-0.000209488,-0.000296291,-0.000217628,-0.007881465,-2.08E-05,-0.000228348,-0.000219616,-0.000220603,-0.002075729,-0.000218624,-0.000213597,-0.000215622,-0.000213597,-0.000223539,-0.000472322,-2.08E-05,-5.51E-05,-0.0002612,-7.80E-05,-0.000483706,-0.000214612,-0.000214612,-0.000214612,-0.000218624,-5.90E-05,0.011110585,-0.00050182,-6.91E-05,-0.000626896,0.022977503,-0.000157368,-0.00010211,-6.59E-05,-0.026508315,-0.000215622,0.007254033
service_uucp,0.00494671,-4.49E-05,-0.0003851,-9.78E-05,-0.000699083,-3.77E-05,-0.000646575,-0.000143305,-0.006111706,-8.32E-05,-0.000154582,-6.85E-05,-8.26E-05,-0.000164546,-0.000145309,-0.000404796,,,-0.000545884,-0.014681848,-0.016769302,0.021879083,0.021864871,0.012077958,0.012431574,-0.025802392,0.009206053,-0.00298315,0.005097587,-0.024555214,-0.025364631,0.004887649,-0.018033997,-0.002323861,0.021883613,0.021876838,0.011890861,0.012559528,-0.017007442,0.018525977,-0.003036793,-0.000136681,-6.91E-05,-0.000199935,-0.000377603,-0.000214612,-0.000216627,-0.000233989,-0.000205297,-0.000211552,-0.000224509,-0.000224509,-0.001605486,-0.000220603,-0.000845987,-0.016853333,-0.000211552,-0.000207403,-0.000539866,-0.00058926,-0.001438985,-0.000225475,-0.000212577,-0.00566646,-0.000207403,-0.000225475,-0.000223539,-0.000214612,-0.000206353,-0.000209488,-0.000210523,-0.000212577,-0.000215622,-0.000206353,-0.000207403,-0.000210523,-0.000215622,-0.000203169,-0.000213597,-0.000216627,-0.000406456,-0.001786232,-2.08E-05,-0.000209488,-0.000296291,-0.000217628,-0.007881465,-2.08E-05,-0.000228348,-0.000219616,-0.000220603,-0.002075729,-0.000218624,-0.000213597,-0.000215622,-0.000213597,-0.000223539,-0.000472322,-2.08E-05,-5.51E-05,-0.0002612,-7.80E-05,-0.000483706,1,-0.000214612,-0.000214612,-0.000218624,-5.90E-05,-0.002904433,0.100481359,-6.91E-05,0.002608647,0.02188906,-0.000157368,-0.00010211,-6.59E-05,-0.026508315,-0.000215622,0.007254033
service_uucp_path,-0.000992343,-4.49E-05,-0.0003851,-9.78E-05,-0.000699083,-3.77E-05,-0.000646575,-0.000143305,-0.006111706,-8.32E-05,-0.000154582,-6.85E-05,-8.26E-05,-0.000164546,-0.000145309,-0.000404796,,,-0.000545884,-0.007811428,-0.016806894,0.024420157,0.024403946,0.008300996,0.008264258,-0.027845962,0.00918924,-0.00298315,0.005097587,-0.024659479,-0.0254622,0.005558058,-0.018045483,-0.002323861,0.024425513,0.024416561,0.008288757,0.008355876,-0.017007442,0.018525977,-0.003036793,-0.000136681,-6.91E-05,-0.000199935,-0.000377603,-0.000214612,-0.000216627,-0.000233989,-0.000205297,-0.000211552,-0.000224509,-0.000224509,-0.001605486,-0.000220603,-0.000845987,-0.016853333,-0.000211552,-0.000207403,-0.000539866,-0.00058926,-0.001438985,-0.000225475,-0.000212577,-0.00566646,-0.000207403,-0.000225475,-0.000223539,-0.000214612,-0.000206353,-0.000209488,-0.000210523,-0.000212577,-0.000215622,-0.000206353,-0.000207403,-0.000210523,-0.000215622,-0.000203169,-0.000213597,-0.000216627,-0.000406456,-0.001786232,-2.08E-05,-0.000209488,-0.000296291,-0.000217628,-0.007881465,-2.08E-05,-0.000228348,-0.000219616,-0.000220603,-0.002075729,-0.000218624,-0.000213597,-0.000215622,-0.000213597,-0.000223539,-0.000472322,-2.08E-05,-5.51E-05,-0.0002612,-7.80E-05,-0.000483706,-0.000214612,1,-0.000214612,-0.000218624,-5.90E-05,0.008063842,-0.00050182,-6.91E-05,0.002608647,0.024428761,-0.000157368,-0.00010211,-6.59E-05,-0.026508315,-0.000215622,0.007254033
service_mtp,-0.000997799,-4.51E-05,-0.000386912,-9.82E-05,-0.000702374,-3.78E-05,-0.000649618,-0.00014398,-0.006140474,-8.36E-05,-0.00015531,-6.88E-05,-8.30E-05,-0.00016532,-0.000145993,-0.000406701,,,-0.000548454,-0.007465905,-0.01685267,0.022435409,0.022420773,0.011791309,0.011746615,-0.027464519,0.0073541,-0.002997192,0.004199512,-0.024713504,-0.025498268,0.007734137,-0.018390228,0.00093004,0.022440107,0.022432912,0.011687165,0.011868689,-0.017087495,0.018613177,-0.003051087,-0.000137324,-6.95E-05,-0.000200876,-0.00037938,-0.000215622,-0.000217647,-0.00023509,-0.000206263,-0.000212548,-0.000225566,-0.000225566,-0.001613043,-0.000221642,-0.000849969,-0.01693266,-0.000212548,-0.000208379,-0.000542407,-0.000592033,-0.001445758,-0.000226536,-0.000213578,-0.005693132,-0.000208379,-0.000226536,-0.000224591,-0.000215622,-0.000207324,-0.000210474,-0.000211514,-0.000213578,1,-0.000207324,-0.000208379,-0.000211514,-0.000216637,-0.000204125,-0.000214602,-0.000217647,-0.000408369,-0.00179464,-2.09E-05,-0.000210474,-0.000297686,-0.000218653,-0.007918562,-2.09E-05,-0.000229423,-0.00022065,-0.000221642,-0.002085499,-0.000219654,-0.000214602,-0.000216637,-0.000214602,-0.000224591,-0.000474545,-2.09E-05,-5.54E-05,-0.000262429,-7.84E-05,-0.000485983,-0.000215622,-0.000215622,-0.000215622,-0.000219654,-5.92E-05,0.012238552,-0.000504182,-6.95E-05,-0.000629846,0.022445188,-0.000158109,-0.000102591,-6.62E-05,-0.026633087,-0.000216637,0.007288177
service_netbios_ssn,-0.000997799,-4.51E-05,-0.000386912,-9.82E-05,-0.000702374,-3.78E-05,-0.000649618,-0.00014398,-0.006140474,-8.36E-05,-0.00015531,-6.88E-05,-8.30E-05,-0.00016532,-0.000145993,-0.000406701,,,-0.000548454,-0.007476876,-0.016871099,0.023880651,0.023864879,0.00941578,0.009376443,-0.027659414,0.008558899,-0.002997192,0.005121581,-0.024727773,-0.025548498,0.006311469,-0.018121578,-0.0023348,0.02388582,0.023877386,0.009414327,0.009477851,-0.017087495,0.018613177,-0.003051087,-0.000137324,-6.95E-05,-0.000200876,-0.00037938,-0.000215622,-0.000217647,-0.00023509,-0.000206263,-0.000212548,-0.000225566,-0.000225566,-0.001613043,-0.000221642,-0.000849969,-0.01693266,-0.000212548,-0.000208379,-0.000542407,-0.000592033,-0.001445758,-0.000226536,-0.000213578,-0.005693132,-0.000208379,-0.000226536,-0.000224591,-0.000215622,-0.000207324,-0.000210474,-0.000211514,-0.000213578,-0.000216637,-0.000207324,-0.000208379,-0.000211514,1,-0.000204125,-0.000214602,-0.000217647,-0.000408369,-0.00179464,-2.09E-05,-0.000210474,-0.000297686,-0.000218653,-0.007918562,-2.09E-05,-0.000229423,-0.00022065,-0.000221642,-0.002085499,-0.000219654,-0.000214602,-0.000216637,-0.000214602,-0.000224591,-0.000474545,-2.09E-05,-5.54E-05,-0.000262429,-7.84E-05,-0.000485983,-0.000215622,-0.000215622,-0.000215622,-0.000219654,-5.92E-05,0.009206077,-0.000504182,-6.95E-05,0.002590544,0.023889649,-0.000158109,-0.000102591,-6.62E-05,-0.026633087,-0.000216637,0.007288177
service_sunrpc,-0.000995661,-4.51E-05,-0.000386912,-9.82E-05,-0.000702374,-3.78E-05,-0.000473737,-0.00014398,-0.006140474,-8.36E-05,-0.00015531,-6.88E-05,-8.30E-05,-0.00016532,-0.000145993,-0.000406701,,,-0.000548454,-0.006748909,-0.01686328,0.02426364,0.024225905,0.008780326,0.008191357,-0.027400735,0.008843365,-0.002997192,0.005121581,-0.024749826,-0.025561893,0.007960757,-0.017995827,-0.0023348,0.024276162,0.024238505,0.008430028,0.008282432,-0.017087495,0.018613177,-0.003051087,-0.000137324,-6.95E-05,-0.000200876,-0.00037938,-0.000215622,-0.000217647,-0.00023509,-0.000206263,-0.000212548,-0.000225566,-0.000225566,-0.001613043,-0.000221642,-0.000849969,-0.01693266,-0.000212548,-0.000208379,-0.000542407,-0.000592033,-0.001445758,-0.000226536,-0.000213578,-0.005693132,-0.000208379,-0.000226536,-0.000224591,-0.000215622,-0.000207324,-0.000210474,-0.000211514,-0.000213578,-0.000216637,-0.000207324,-0.000208379,-0.000211514,-0.000216637,-0.000204125,-0.000214602,-0.000217647,-0.000408369,-0.00179464,-2.09E-05,-0.000210474,-0.000297686,-0.000218653,-0.007918562,-2.09E-05,-0.000229423,-0.00022065,-0.000221642,-0.002085499,-0.000219654,-0.000214602,1,-0.000214602,-0.000224591,-0.000474545,-2.09E-05,-5.54E-05,-0.000262429,-7.84E-05,-0.000485983,-0.000215622,-0.000215622,-0.000215622,-0.000219654,-5.92E-05,-0.003530321,0.075883638,-6.95E-05,0.002590544,0.024250765,-0.000158109,-0.000102591,-6.62E-05,-0.02630816,-0.000216637,0.007288177
flag_SH,-0.000997799,-4.51E-05,-0.000386912,-9.82E-05,-0.000702374,-3.78E-05,-0.000649618,-0.00014398,-0.006140474,-8.36E-05,-0.00015531,-6.88E-05,-8.30E-05,-0.00016532,-0.000145993,-0.000406701,,,-0.000548454,-0.022874548,-0.01712854,0.031829484,0.031330906,-0.003649629,-0.003576546,0.00772652,-0.002083491,-0.001741382,-0.003434122,-0.026030175,-0.025558544,0.122063792,0.011278428,-0.0023348,0.030608384,0.031529487,-0.003709667,-0.003671759,-0.017087495,0.018613177,-0.003051087,-0.000137324,-6.95E-05,-0.000200876,-0.00037938,-0.000215622,-0.000217647,-0.00023509,0.009611486,-0.000212548,-0.000225566,-0.000225566,-0.001613043,-0.000221642,-0.000849969,-0.01693266,-0.000212548,-0.000208379,-0.000542407,-0.000592033,-0.001445758,-0.000226536,-0.000213578,-0.005693132,-0.000208379,0.035531498,-0.000224591,-0.000215622,-0.000207324,-0.000210474,-0.000211514,-0.000213578,-0.000216637,-0.000207324,-0.000208379,-0.000211514,-0.000216637,-0.000204125,-0.000214602,0.009086804,-0.000408369,-0.00179464,-2.09E-05,-0.000210474,0.006506376,-0.000218653,0.024720602,-2.09E-05,-0.000229423,-0.00022065,-0.000221642,-0.002085499,-0.000219654,-0.000214602,-0.000216637,-0.000214602,-0.000224591,0.003796381,-2.09E-05,-5.54E-05,-0.000262429,-7.84E-05,-0.000485983,-0.000215622,-0.000215622,-0.000215622,-0.000219654,-5.92E-05,-0.003530321,-0.000504182,-6.95E-05,-0.000629846,-0.006805165,-0.000158109,-0.000102591,-6.62E-05,-0.026633087,1,0.007288177
service_nntp,-0.001001484,-4.53E-05,-0.000388717,-9.87E-05,-0.000705649,-3.80E-05,-0.000652648,-0.000144651,-0.005783794,-8.40E-05,-0.000156034,-6.91E-05,-8.34E-05,-0.000166091,-0.000146674,-0.000408598,,,-0.000551011,-0.007690967,-0.016911727,0.024425586,0.024409399,0.008551947,0.008119312,-0.027700939,0.009000569,-0.003011168,0.005145464,-0.024749486,-0.025574554,0.00658181,-0.018208738,-0.002345687,0.02443092,0.024422075,0.008207964,0.00820985,-0.017167174,0.018699971,-0.003065314,-0.000137964,-6.98E-05,-0.000201813,-0.000381149,-0.000216627,-0.000218662,-0.000236186,-0.000207225,-0.000213539,-0.000226618,-0.000226618,-0.001620565,-0.000222675,-0.000853932,-0.017011618,-0.000213539,-0.000209351,-0.000544937,-0.000594794,-0.0014525,-0.000227593,-0.000214574,-0.005719679,-0.000209351,-0.000227593,-0.000225639,-0.000216627,-0.000208291,-0.000211456,-0.0002125,-0.000214574,-0.000217647,-0.000208291,-0.000209351,-0.0002125,-0.000217647,-0.000205077,-0.000215603,1,-0.000410273,-0.001803009,-2.10E-05,-0.000211456,-0.000299074,-0.000219672,-0.007955487,-2.10E-05,-0.000230493,-0.000221679,-0.000222675,-0.002095224,-0.000220678,-0.000215603,-0.000217647,-0.000215603,-0.000225639,-0.000476758,-2.10E-05,-5.57E-05,-0.000263653,-7.87E-05,-0.000488249,-0.000216627,-0.000216627,-0.000216627,-0.000220678,-5.95E-05,-0.003546783,0.079528653,-6.98E-05,-0.000632783,0.024074952,-0.000158846,-0.000103069,-6.65E-05,-0.026433859,0.009086804,0.007322162
